,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,114,125,0,0,114,0,0,0,0,0,11,0,1,1755,1
1,DownloadMavenDownloadwithdefaultJDKbecauseOpenJDK6doesnotsupportTLS12,0,0,0,0,0,0,0,0,0,0,0,0,1,1880,1
2,SetupJDK6,0,0,0,0,0,0,0,0,0,0,0,0,1,1880,7
3,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,1,1880,1
4,Buildandverify,1704,1756,1,0,1703,0,0,0,0,0,52,0,0,125,36
