16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;ATTRIB
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;DELETE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;;OPEN,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;;ACCESS,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;;CLOSE_NOWRITE,CLOSE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;.git;CREATE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;.git;OPEN,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;.git;ACCESS,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/;.git;CLOSE_NOWRITE,CLOSE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;CREATE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;OPEN,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;ACCESS,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;CLOSE_NOWRITE,CLOSE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-receive.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-receive.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-receive.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-receive.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;post-update.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;post-update.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;post-update.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;post-update.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;prepare-commit-msg.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;prepare-commit-msg.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;prepare-commit-msg.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;prepare-commit-msg.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-commit.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-commit.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-commit.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-commit.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-applypatch.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-applypatch.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-applypatch.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-applypatch.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;info;CREATE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;info;OPEN,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;info;ACCESS,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;info;CLOSE_NOWRITE,CLOSE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/info/;exclude;CREATE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/info/;exclude;OPEN
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/info/;exclude;MODIFY
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/info/;exclude;CLOSE_WRITE,CLOSE
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;CREATE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;OPEN,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;ACCESS,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;CLOSE_NOWRITE,CLOSE,ISDIR
16:29:08;/home/runner/work/matsim-example-project/matsim-example-project/.git/;description;CREATE
